,XLMiner : k-Means Clustering - Predicted Clusters,,,,,,,,,,,,Date: 03-Jul-2016 17:42:04,,
0,2325,2,327756.0176,25555.16316,32991,0,1,1,1,1230,6,0,0,3693,0
0,2326,2,332166.2894,29753.75409,28677,0,1,1,1,215,3,0,0,3699,0
0,2327,2,255581.6716,49513.65353,103809,0,3,1,1,16776,14,0,0,3699,0
0,2328,2,359863.0474,55290.62776,417,0,1,1,1,3000,1,0,0,3670,1
0,2329,2,350532.2754,45583.96426,8859,0,3,1,1,11998,13,0,0,3690,1
0,2330,2,333289.1582,29172.28577,26896,0,1,1,1,5364,15,0,0,3685,0
0,2331,2,343784.4199,40349.77709,16986,0,1,1,1,0,0,0,0,3676,0
0,2332,2,332918.6212,30428.94917,25530,0,3,1,1,25131,17,0,0,3677,1
0,2333,2,280856.9723,33681.11158,77067,0,4,1,1,40129,15,0,0,3671,0
0,2334,2,354333.8247,50352.94308,6350,0,1,1,1,0,0,0,0,3657,0
0,2335,2,283905.2206,67496.30645,76118,0,5,1,1,79154,41,1992,2,3621,1
0,2336,2,319478.3705,15417.92506,40420,0,2,1,1,8649,14,0,0,3651,0
0,2337,2,329081.4491,24164.63691,30178,0,3,1,1,14422,15,0,0,3656,1
0,2338,2,345666.7017,42112.31109,15088,0,1,1,1,0,0,0,0,3650,0
0,2339,2,221642.9273,83708.63323,138020,0,3,1,1,16449,17,500,1,3637,1
0,2340,2,331837.286,27014.85851,27310,0,3,1,1,15537,16,500,1,3623,1
0,2341,2,250214.7482,54856.39658,109131,0,3,1,1,17481,17,150,1,3622,0
0,2342,2,323570.8445,19241.09894,35356,0,3,1,1,18520,15,300,1,3637,1
0,2343,2,327402.3639,25660.97798,33466,0,1,1,1,355,3,0,0,3592,0
1,2344,1,10089.39776,298438.4543,350608,0,4,1,1,50988,26,2643,5,3630,0
0,2345,2,318407.8692,16942.54073,42107,888,1,1,1,3600,4,1000,2,3607,1
0,2346,2,284169.7628,20950.45389,74796,0,3,1,1,19710,15,400,1,3616,1
0,2347,2,332638.7178,28631.84802,26129,0,3,1,1,20265,17,0,0,3629,1
0,2348,2,329999.4818,27984.47425,30893,0,1,1,1,0,0,0,0,3623,0
0,2349,2,351136.466,47103.04749,9445,0,1,1,1,1000,2,1000,2,3613,0
0,2350,2,308071.6487,14869.26934,52965,0,1,1,1,500,1,0,0,3606,0
0,2351,2,339427.194,34892.25027,19516,0,3,1,1,17696,16,0,0,3593,1
0,2352,2,251782.0118,66089.17835,106378,0,4,1,1,56007,14,0,0,3607,0
0,2353,2,335758.1879,48234.75768,22201,0,4,1,1,51278,16,350,1,3602,1
0,2354,2,286176.5177,19141.65718,73378,0,3,1,1,13607,14,0,0,3599,0
0,2355,2,309372.9277,5156.721419,50193,0,1,1,1,12263,3,0,0,3596,0
0,2356,2,193813.9963,111178.9697,165144,0,3,1,1,24156,14,0,0,3581,0
0,2357,2,307558.7141,15326.92397,53556,0,1,1,1,0,0,0,0,3575,0
0,2358,2,339522.8924,43930.22713,18387,0,4,1,1,40560,19,800,2,3588,1
0,2359,2,329339.5754,42070.00713,28577,0,4,1,1,48564,14,0,0,3586,1
0,2360,2,302561.9661,21867.74527,55417,0,4,1,1,37127,31,0,0,3575,0
0,2361,2,218025.1304,87975.94827,142244,0,3,1,1,12325,13,0,0,3578,0
0,2362,2,336709.0235,31994.14408,23139,0,2,1,1,8156,14,0,0,3578,0
0,2363,2,215291.8991,114623.378,146232,0,5,1,1,83783,19,375,1,3566,1
0,2364,2,325360.4257,23268.1649,35323,0,1,1,1,1875,8,0,0,3553,0
0,2365,2,303635.8743,208752.8091,108081,0,5,1,5,217006,24,0,0,3567,1
0,2366,2,359609.534,55426.7317,1021,0,1,1,1,100,1,0,0,3553,0
0,2367,2,237624.4707,69927.29698,120345,0,4,1,1,38323,17,650,2,3544,1
0,2368,2,348097.4811,43185.23831,11593,0,2,1,1,9055,16,0,0,3558,1
0,2369,2,292793.4806,19185.75061,68180,0,1,1,1,2044,9,0,0,3550,0
0,2370,2,333777.3647,30048.48665,26605,0,1,1,1,3704,11,0,0,3543,0
0,2371,2,342453.1994,38346.9013,17920,0,1,1,1,3250,18,0,0,3546,0
0,2372,2,276307.5006,34367.70736,85156,0,1,1,1,133,5,0,0,3550,0
0,2373,2,351635.3941,47667.76727,9005,0,1,1,1,520,1,0,0,3531,0
0,2374,2,304368.3013,4833.879043,55404,0,2,1,1,10613,15,500,1,3531,1
0,2375,2,318303.4323,18630.5856,42584,0,1,1,1,841,6,0,0,3526,0
0,2376,2,265692.5342,41393.07268,92843,0,1,1,1,27650,29,9150,26,3530,1
0,2377,2,306829.7985,25794.97069,51082,0,4,1,1,40878,13,0,0,3524,1
0,2378,2,342058.9918,38746.16587,18727,0,1,1,1,0,0,0,0,3524,0
1,2379,1,145878.5101,160153.0333,212029,0,4,1,1,43162,19,0,0,3518,0
0,2380,2,310718.0003,6508.065031,48806,0,1,1,1,12600,10,2500,8,3502,1
0,2381,2,345149.8601,41627.94969,15610,0,1,1,1,0,0,0,0,3508,0
0,2382,2,312948.8259,9349.095301,46876,0,1,1,1,9680,7,0,0,3498,1
0,2383,2,346149.1049,41729.30752,14075,0,1,1,1,4286,15,0,0,3513,0
0,2384,2,299920.3364,7384.304805,59895,0,1,1,1,10500,4,0,0,3497,1
0,2385,2,334912.6874,32250.26714,25936,0,1,1,1,0,0,0,0,3495,0
0,2386,2,227879.8489,81386.8607,134318,0,1,1,1,333,3,258,1,3488,0
0,2387,2,326216.2169,21613.66978,32807,0,1,1,1,17259,4,0,0,3482,0
0,2388,2,321039.6558,16309.33534,38591,0,2,1,1,11039,18,0,0,3488,1
0,2389,2,309579.2207,10614.34736,48958,0,3,1,1,24430,5,0,0,3483,0
0,2390,2,349884.3721,45899.00095,10710,0,1,1,1,1000,1,0,0,3460,0
0,2391,2,299486.4914,7828.679462,60349,0,2,1,1,10350,18,0,0,3468,1
0,2392,2,350939.2058,46638.25643,9453,0,1,1,1,2585,5,0,0,3463,0
0,2393,2,297041.0839,26868.9197,60867,0,4,1,1,41345,18,0,0,3454,0
0,2394,2,333260.3504,30755.72422,27590,0,1,1,1,100,1,0,0,3455,0
0,2395,2,259099.3208,45883.9795,100069,0,3,1,1,18745,13,0,0,3454,0
0,2396,2,332658.3351,29220.30014,27820,0,1,1,1,3005,11,0,0,3454,0
0,2397,2,340231.1551,36911.24204,20503,0,1,1,1,520,3,0,0,3445,0
0,2398,2,224020.5268,83706.04785,137371,0,1,1,1,4977,6,1977,4,3447,0
0,2399,2,346385.982,41450.58941,12950,0,2,1,1,12798,18,195,1,3432,1
0,2400,2,334794.7381,30323.90886,25207,957,2,1,1,6883,13,0,0,3440,1
0,2401,2,343684.2254,40257.18348,17088,0,1,1,1,0,0,0,0,3510,0
0,2402,2,334261.3273,32352.96819,24100,0,3,1,1,26674,23,2300,7,3421,1
0,2403,2,256297.2549,57896.26913,101632,0,4,1,1,48658,14,0,0,3432,1
1,2404,1,126590.8986,179229.9002,233449,0,3,1,1,21274,18,0,0,3419,1
0,2405,2,315284.3757,14794.90151,45257,0,1,1,1,3625,7,0,0,3417,0
0,2406,2,359938.0776,55667.32913,626,0,1,1,1,626,1,0,0,3393,0
0,2407,2,342144.4835,38120.80317,18272,0,1,1,1,2920,5,0,0,3405,0
0,2408,2,349794.7064,45745.52917,10756,0,1,1,1,1375,4,0,0,3104,0
0,2409,2,200271.9223,107338.6091,161281,0,1,1,1,6321,8,175,1,3399,0
0,2410,2,283012.3839,22773.65395,75680,0,3,1,1,23159,14,0,0,3397,0
0,2411,2,298563.9697,12927.66652,59839,0,3,1,1,26962,18,0,0,3404,0
0,2412,2,156686.0519,149129.8846,201259,0,4,1,1,40755,34,0,0,3398,1
0,2413,2,256746.3109,48759.77966,101772,0,3,1,1,26480,17,1000,2,3396,1
0,2414,2,177662.2082,162878.0909,190674,4704,5,1,1,104159,33,4754,15,3396,1
0,2415,2,358909.1759,54429.51533,1452,0,1,1,1,2375,5,0,0,3396,1
0,2416,2,329455.9361,25935.15222,30902,0,1,1,1,4175,12,50,1,3384,0
0,2417,2,292873.1783,17212.58537,65458,1000,3,1,1,28356,24,1100,3,3382,1
0,2418,2,243835.5366,65682.24402,114067,0,4,1,1,42569,23,0,0,3336,0
0,2419,2,264748.6455,55936.98692,93371,0,4,1,1,55338,20,0,0,3382,0
0,2420,2,340210.3599,36258.69487,20207,0,1,1,1,3033,12,0,0,3370,0
0,2421,2,317605.9277,52701.9437,41040,0,5,1,1,66292,14,200,2,3372,1
0,2422,2,318884.4969,15023.0923,41062,0,1,2,1,8275,11,0,0,3356,0
1,2423,1,149098.2297,156798.588,208825,0,4,1,1,42007,23,0,0,3369,0
0,2424,2,277973.4243,27029.19538,81087,0,3,1,1,18971,12,0,0,3362,0
0,2425,2,346414.2523,42817.42272,14336,0,1,1,1,0,0,0,0,3349,0
0,2426,2,329021.699,24555.38321,29929,0,3,1,1,18032,17,150,1,3344,1
0,2427,2,239216.9667,67417.77889,121390,0,1,1,1,8500,4,0,0,3342,0
0,2428,2,337312.9642,33734.9732,23226,0,1,1,1,2236,2,0,0,3343,1
1,2429,1,93454.21139,398152.7625,451294,0,3,1,1,45907,22,500,1,3347,1
0,2430,2,293226.4814,20360.71344,68012,0,1,1,1,247,3,0,0,3342,0
0,2431,2,337240.0495,34336.81506,23589,0,1,1,1,0,0,0,0,3336,0
0,2432,2,325767.946,24036.85295,35033,0,1,1,1,1000,1,0,0,2913,0
0,2433,2,340745.0252,37128.94651,19860,0,1,1,1,1500,5,0,0,3281,0
0,2434,2,310818.5794,11395.07465,49588,0,1,1,1,4960,14,100,1,3299,0
0,2435,2,246852.7658,59081.63619,111442,0,4,1,1,30368,19,0,0,3392,1
0,2436,2,270506.21,42326.05129,87402,0,4,1,1,41685,21,0,0,3306,0
0,2437,2,337615.8136,33420.6229,21875,7558,3,1,1,12398,15,0,0,3299,1
0,2438,2,286538.229,27365.26335,71459,0,4,1,1,36608,28,1020,3,3312,0
0,2439,2,326604.9564,24240.29179,34049,0,1,1,1,2030,8,0,0,3306,1
0,2440,2,321204.6551,21061.73627,39759,0,1,1,1,100,1,100,1,3278,1
0,2441,2,294602.8259,11970.89577,64138,0,3,1,1,22089,19,0,0,3257,0
0,2442,2,274703.6588,31360.69884,83811,0,4,1,1,25936,15,500,1,3281,1
0,2443,2,308332.5025,8889.449904,51864,0,2,1,1,6795,13,0,0,3279,0
0,2444,2,190341.0866,125637.1213,168886,0,5,1,1,66859,21,200,1,3285,1
0,2445,2,308968.1503,12717.35413,51730,0,1,1,1,2875,16,0,0,3264,0
0,2446,2,239764.8004,71055.4007,118141,0,4,1,1,46521,11,0,0,3259,1
0,2447,2,282048.4281,28319.80393,76060,0,4,1,1,33424,30,0,0,3263,1
0,2448,2,335528.7447,32801.9245,25316,0,1,1,1,0,0,0,0,3258,0
0,2449,2,341617.2377,61694.61053,16859,0,4,1,1,64109,45,4822,9,3266,1
0,2450,2,317754.2695,15959.43756,42236,0,1,1,1,8639,10,8389,9,3259,0
0,2451,2,357217.4743,53131.28684,3446,0,1,1,1,0,0,0,0,3245,0
0,2452,2,334324.6846,30702.55316,26119,0,1,1,1,3189,6,0,0,3257,0
0,2453,2,225333.3019,109603.9458,136732,0,5,1,1,87549,20,0,0,3252,1
0,2454,2,346198.7907,42615.83178,14554,0,1,1,1,0,0,0,0,3237,0
0,2455,2,192852.9993,112926.7586,165203,0,4,1,1,36666,20,0,0,3239,1
0,2456,2,281382.8394,37302.61225,76513,0,4,1,1,45265,16,0,0,3235,1
0,2457,2,221461.5761,94682.57043,137076,0,5,1,1,61276,24,1600,4,3225,1
0,2458,2,348779.3265,45053.44277,11952,0,1,1,1,0,0,0,0,3244,0
0,2459,2,315943.7282,16009.23047,44742,0,1,1,1,2500,1,0,0,3217,1
0,2460,2,267168.0304,41696.46378,94022,0,1,1,1,2585,14,0,0,3222,0
0,2461,2,331593.523,29350.44065,29287,0,1,1,1,0,0,0,0,3216,0
0,2462,2,159252.1839,151244.8826,199273,0,5,1,1,58457,14,0,0,3217,0
0,2463,2,243034.0154,67892.47626,114868,0,4,1,1,45996,22,0,0,3204,0
0,2464,2,321524.2714,17523.99495,37335,0,3,1,1,19507,17,0,0,3202,1
0,2465,2,314182.4843,9956.504363,45522,0,3,1,1,10728,13,0,0,3197,0
0,2466,2,291532.9175,22926.86559,66524,0,4,1,1,34682,23,0,0,3188,0
0,2467,2,322484.4683,21742.36582,38411,0,1,1,1,500,1,500,1,3190,0
0,2468,2,321491.962,16756.23125,38137,0,1,1,1,11050,3,50,1,3182,1
0,2469,2,338561.0997,35128.48851,22077,0,1,1,1,1385,4,0,0,3187,0
0,2470,2,294020.6448,12295.5195,65784,0,1,1,1,10953,50,0,0,3169,1
0,2471,2,263996.4695,41749.10238,95916,0,3,1,1,11845,11,0,0,3182,0
0,2472,2,238240.1542,68060.8736,122164,0,2,1,1,9944,16,0,0,3182,0
1,2473,1,52628.05121,256424.2063,307149,2562,4,1,1,58008,19,650,2,3173,1
0,2474,2,160814.5724,157598.4215,200089,4727,5,1,1,75019,21,300,2,3166,0
0,2475,2,196523.7422,109718.5076,161453,0,3,1,1,38956,44,0,0,3158,0
0,2476,2,222373.4352,84940.7321,135568,0,4,1,1,40051,21,0,0,3166,0
0,2477,2,261071.5353,44041.70165,98339,0,3,1,1,16336,13,0,0,3145,0
0,2478,2,333209.3709,28279.45211,26103,0,3,1,1,13692,18,0,0,3151,1
0,2479,2,349592.3059,45826.226,11133,0,1,1,1,0,0,0,0,3147,0
0,2480,2,351744.3637,47532.30883,7011,0,3,1,1,19791,16,0,0,3152,1
0,2481,2,183083.7203,122916.609,177232,0,3,1,1,14787,13,0,0,3137,0
0,2482,2,329188.772,26733.73549,29298,0,3,1,1,24656,13,0,0,3141,1
0,2483,2,322888.1693,24387.42022,35304,0,4,1,1,30532,13,0,0,3131,1
0,2484,2,345772.1856,42155.95286,14952,0,1,1,1,250,1,250,1,3099,0
0,2485,2,197957.7516,109240.7403,163315,0,1,1,1,8035,29,0,0,3120,0
0,2486,2,336768.9968,32965.42785,23649,0,1,1,1,3250,16,0,0,3176,0
0,2487,2,355650.3196,50993.02008,4460,0,1,1,1,4741,14,1816,1,3113,1
0,2488,2,189339.4012,115722.965,169794,0,3,1,1,22824,19,767,2,3119,0
0,2489,2,337044.7025,34148.13109,23781,0,1,1,1,50,1,50,1,3085,0
1,2490,1,350383.1331,655050.5954,704113,0,5,1,1,98119,23,0,0,3082,1
0,2491,2,323949.0139,19758.84486,34942,0,3,1,1,19016,13,0,0,3089,1
0,2492,2,354590.4868,50429.77567,5970,0,1,1,1,1000,1,0,0,3091,0
0,2493,2,170713.238,138460.8857,192246,0,1,1,1,3170,5,500,1,3083,1
0,2494,2,323938.5005,27992.26658,34103,0,3,1,1,34630,16,0,0,3115,1
0,2495,2,217185.7359,87936.48487,142152,0,3,1,1,19464,13,0,0,3088,0
0,2496,2,348025.7069,44341.79311,12713,0,1,1,1,0,0,0,0,3077,0
0,2497,2,332029.6268,29730.09702,28848,0,1,1,1,0,0,0,0,3069,0
0,2498,2,349784.3327,46009.85082,10940,0,1,1,1,0,0,0,0,3062,0
0,2499,2,336431.3664,33527.22451,24372,0,1,1,1,255,1,255,1,3064,0
0,2500,2,331862.0794,29549.56981,29005,0,1,1,1,90,3,0,0,3060,1
1,2501,1,143320.084,166189.6458,215155,0,5,1,1,57130,15,0,0,3069,0
0,2502,2,329967.9084,26369.34402,30062,5368,1,1,1,7373,10,4373,8,3057,1
0,2503,2,347378.9519,43317.42636,13117,0,1,1,1,1972,3,0,0,3027,0
0,2504,2,272563.787,32540.40885,86341,0,3,1,1,20991,16,0,0,3053,1
0,2505,2,218150.8884,88796.20569,142810,0,1,1,1,8000,4,0,0,3049,1
0,2506,2,350268.5755,46303.36894,8399,0,3,1,1,21136,13,0,0,3052,1
0,2507,2,238013.3949,67116.5551,120622,0,4,1,1,25675,14,500,1,3040,0
0,2508,2,274228.6216,32763.95256,86150,0,1,1,1,7600,34,100,1,3011,0
0,2509,2,345898.5569,41205.56744,14079,0,2,1,1,6503,16,0,0,2999,1
0,2510,2,349188.0252,44317.63299,10036,0,3,1,1,13959,16,0,0,3030,1
0,2511,2,280258.6283,29221.92437,80737,0,1,1,1,2845,5,150,1,3028,1
0,2512,2,334541.1278,30032.14747,25435,0,1,1,1,7147,32,0,0,3027,0
1,2513,1,124318.1303,187341.5578,241165,0,1,1,1,1700,3,200,2,3000,1
0,2514,2,272282.5232,36492.38365,85826,0,4,1,1,33678,29,0,0,3026,0
0,2515,2,358450.7502,53678.33652,654,0,3,1,1,14967,10,0,0,3022,1
0,2516,2,349204.4845,45459.87326,11525,0,1,1,1,0,0,0,0,3008,0
0,2517,2,320662.3974,20223.58279,40204,0,1,1,1,850,3,350,2,3006,0
0,2518,2,337862.9789,34906.47137,22963,0,1,1,1,0,0,0,0,2998,0
0,2519,2,313277.3506,12961.89311,47165,0,1,1,1,4545,4,0,0,2992,1
0,2520,2,254658.047,57049.71882,103240,0,4,1,1,44627,29,50,1,2993,1
0,2521,2,298539.7638,11347.10452,61737,0,2,1,1,6789,12,0,0,2921,0
0,2522,2,334756.2415,31289.88341,25766,0,1,1,1,2548,16,100,2,2973,0
0,2523,2,210996.9315,94963.35946,147090,0,4,1,1,35511,31,1800,16,2927,1
0,2524,2,281846.9779,28605.18182,79333,0,1,1,1,1500,3,1500,3,2977,0
0,2525,2,355715.8598,51633.96392,4923,0,1,1,1,305,2,0,0,2985,0
0,2526,2,301243.6095,33795.48046,56687,0,4,1,1,48989,28,0,0,2973,1
1,2527,1,32087.79228,273282.1186,326704,0,4,1,1,37408,19,0,0,2962,0
0,2528,2,313599.9673,11018.24435,45149,0,1,1,1,21292,10,0,0,2949,0
0,2529,2,303313.1388,13118.99574,57477,0,1,1,1,2607,4,0,0,3038,1
0,2530,2,312659.1916,15567.68435,48265,0,1,1,1,1000,1,0,0,2951,0
0,2531,2,326146.9758,23011.36251,34249,0,1,1,1,4100,12,0,0,2951,0
1,2532,1,147470.655,159621.4973,210491,0,4,1,1,48287,18,0,0,2958,0
0,2533,2,333948.7803,29068.80671,25671,0,2,1,1,10513,12,0,0,2945,1
0,2534,2,167376.6866,137659.3475,191583,0,3,1,1,25675,18,0,0,2950,1
0,2535,2,269421.7738,36113.99531,90332,0,2,1,1,12845,25,0,0,2927,1
0,2536,2,304667.9806,15576.82782,53532,0,4,1,1,30808,18,0,0,2927,1
0,2537,2,289262.1925,20737.41322,71507,0,1,1,1,3750,6,0,0,2934,0
0,2538,2,325741.1699,24516.93841,35196,0,1,1,1,0,0,0,0,2922,0
0,2539,2,329105.9586,24321.12414,30034,0,1,1,1,15816,6,0,0,2908,0
0,2540,2,310120.0662,32608.00672,47787,0,4,1,1,47223,21,450,1,2921,1
0,2541,2,313808.4247,15241.55764,46967,0,1,1,1,2000,9,0,0,2888,0
0,2542,2,256132.8086,49342.65049,103615,0,1,1,1,13668,15,1300,11,2896,1
0,2543,2,355568.8947,51546.53187,5110,0,1,1,1,0,0,0,0,2901,0
0,2544,2,229586.3391,87587.92037,128927,0,5,1,1,61165,14,0,0,2882,0
0,2545,2,355088.411,50397.88375,5000,0,1,1,1,5000,1,0,0,2893,0
0,2546,2,232419.5242,72587.64296,126701,0,3,1,1,20636,15,0,0,2878,0
0,2547,2,326048.0535,24644.38709,34855,0,1,1,1,230,3,0,0,2882,0
0,2548,2,325786.4773,22257.87193,34464,0,2,1,1,5312,5,0,0,2886,0
0,2549,2,271264.2897,44499.37548,86638,0,4,1,1,45861,13,0,0,2867,1
0,2550,2,229615.0861,134021.8519,140398,0,5,1,1,118013,26,1100,4,2972,1
0,2551,2,295414.8204,19024.35774,65812,0,1,1,1,185,2,0,0,2854,0
0,2552,2,325866.9058,21848.30156,34177,1754,2,1,1,7072,16,350,1,2867,0
0,2553,2,300342.611,10347.99866,58195,0,3,1,1,24808,13,0,0,2838,0
0,2554,2,324810.106,19988.02793,34781,0,3,1,1,11270,12,0,0,2859,1
0,2555,2,336509.8708,31969.06031,22457,0,3,1,1,17579,15,0,0,2858,1
0,2556,2,340737.9769,37388.41742,19996,0,1,1,1,500,1,0,0,3217,0
0,2557,2,334340.555,31079.50864,26256,0,1,1,1,2000,9,0,0,2847,0
0,2558,2,317059.0292,13699.34827,42966,0,1,2,1,7734,6,0,0,2840,1
0,2559,2,357534.8553,53442.31566,3129,0,1,1,1,0,0,0,0,2840,0
0,2560,2,220187.4011,85957.89336,138008,5368,4,1,1,34178,14,200,1,2962,0
0,2561,2,350826.6713,46590.49031,9611,0,1,1,1,2250,3,0,0,2845,1
0,2562,2,317226.5035,28147.88942,40702,0,4,1,1,39897,14,0,0,2826,1
0,2563,2,253878.7646,51284.71405,105579,0,3,1,1,16332,12,0,0,2830,0
0,2564,2,313957.2983,14363.4719,46654,0,1,1,1,3215,6,0,0,2830,0
1,2565,1,163644.0595,464641.4393,518960,0,1,1,1,15700,8,200,1,2819,1
0,2566,2,319326.9007,14808.89727,39715,0,3,1,1,17388,12,0,0,2826,0
0,2567,2,360442.3772,56255.57914,199,0,1,1,1,0,0,0,0,2822,0
0,2568,2,353459.8721,48586.99858,6345,0,2,1,1,7719,18,0,0,2805,1
0,2569,2,287859.6526,20513.31624,72598,0,1,1,1,6090,8,1100,1,2804,0
0,2570,2,300966.6528,13671.59809,59805,0,1,1,1,2900,7,1700,5,2802,0
0,2571,2,350414.0979,46613.07014,10307,0,1,1,1,0,0,0,0,2808,1
0,2572,2,321632.0171,16909.76285,37997,0,2,1,1,11073,5,0,0,2805,0
0,2573,2,257740.7087,47835.78875,102083,0,3,1,1,12978,14,150,2,2780,0
0,2574,2,253883.7551,51609.00693,104632,0,1,1,1,26700,10,1200,7,2791,1
0,2575,2,342462.7827,38999.68369,18260,0,1,1,1,500,1,0,0,2780,0
0,2576,2,332346.0334,29876.40388,28484,0,1,1,1,350,3,0,0,2782,0
0,2577,2,331145.0536,27268.04066,29105,0,1,1,1,5000,1,0,0,2774,0
0,2578,2,311519.4058,16073.50352,49560,0,1,1,1,0,0,0,0,2770,0
0,2579,2,331517.8687,29235.98263,29346,0,1,1,1,150,1,150,1,2773,0
0,2580,2,282711.3895,30110.89039,75288,0,4,1,1,36866,20,0,0,2774,0
0,2581,2,317825.1966,15023.18884,42366,0,2,1,1,6293,9,0,0,2770,0
0,2582,2,209186.742,97105.46761,151336,651,1,1,1,11400,6,1000,4,2742,0
0,2583,2,312592.9784,15737.02175,48363,0,1,1,1,790,3,0,0,2766,0
0,2584,2,347551.4962,42814.08908,11529,0,3,1,1,15738,15,0,0,2768,1
0,2585,2,297163.2339,8058.92162,61956,0,1,1,1,17500,2,0,0,2755,0
0,2586,2,343052.3855,40213.02706,15378,0,1,1,1,25236,9,736,3,2741,1
0,2587,2,275706.5675,33461.24072,85346,0,1,1,1,2835,3,0,0,2748,1
1,2588,1,148134.0823,162166.9863,215946,0,1,1,1,2125,10,0,0,2740,0
0,2589,2,291827.3373,17602.19401,66539,0,3,1,1,27894,17,0,0,2741,0
0,2590,2,261002.1011,46483.04413,97131,0,4,1,1,33324,19,1500,3,2727,1
0,2591,2,346243.2097,42666.3936,14513,0,1,1,1,0,0,0,0,2731,0
1,2592,1,147666.7105,157660.0712,211773,0,3,1,1,23256,30,0,0,2675,0
0,2593,2,314314.9021,11583.55449,45742,0,1,1,1,7625,23,250,1,2712,0
0,2594,2,319470.3308,14561.80807,39862,0,3,1,1,14152,18,350,2,2727,1
0,2595,2,282896.042,43087.61329,75132,0,4,1,1,53001,23,400,3,2720,1
0,2596,2,267807.3154,37191.9525,91296,0,3,1,1,19057,16,0,0,2712,0
0,2597,2,244364.4745,64423.81619,117290,0,1,1,1,1754,8,0,0,2717,0
0,2598,2,285394.7337,24682.64535,75556,0,1,1,1,2790,6,0,0,2712,0
0,2599,2,354976.1549,50280.88744,5103,0,1,1,1,5103,2,0,0,2697,0
0,2600,2,349852.815,45880.96689,10747,0,1,1,1,990,4,500,1,2697,1
0,2601,2,327895.6882,23137.63781,31789,0,1,1,1,10220,17,0,0,2699,1
0,2602,2,301220.1781,13263.60935,59515,0,1,1,1,3170,5,0,0,2705,0
0,2603,2,271777.2628,33689.02066,86913,0,2,1,1,23705,6,0,0,2691,0
0,2604,2,309988.7339,5602.274437,49129,0,2,1,1,16921,18,500,1,2692,1
0,2605,2,223205.3001,93697.94947,135408,0,5,1,1,62224,15,607,1,2697,1
0,2606,2,319557.466,20478.01379,41152,10074,1,1,1,3250,19,0,0,2669,0
0,2607,2,214774.6692,91544.26191,145750,0,2,1,1,10986,12,0,0,2531,0
0,2608,2,353439.4475,49201.38511,7041,0,1,1,1,1747,12,0,0,2718,1
1,2609,1,85118.83476,222640.786,273442,0,4,1,1,54625,35,2850,7,2676,0
0,2610,2,316033.3795,15346.91262,44514,0,1,1,1,3577,13,0,0,2657,0
0,2611,2,264829.4291,44238.75441,96490,0,1,1,1,2000,1,0,0,2665,1
0,2612,2,315345.0316,14283.87461,45050,2900,1,1,1,4875,10,500,1,2669,1
0,2613,2,266948.5433,51647.1229,91048,0,4,1,1,51580,20,100,1,2669,1
0,2614,2,340209.9534,36540.00475,20352,0,1,1,1,1900,5,500,1,2658,0
0,2615,2,324705.5468,20218.43619,34294,0,3,1,1,17683,14,0,0,2661,1
0,2616,2,298840.8001,48909.22412,59696,2586,5,1,1,63827,22,500,1,2654,1
0,2617,2,255634.565,54063.13421,106155,0,1,1,1,0,0,0,0,2657,0
0,2618,2,330861.3756,26695.83698,29244,0,2,1,1,6252,13,0,0,2650,0
0,2619,2,333233.3991,30664.75597,27592,0,1,1,1,335,3,0,0,2633,0
0,2620,2,344581.5229,40992.45401,16128,0,1,1,1,475,3,0,0,2643,0
0,2621,2,308685.3162,8054.350603,51353,0,1,1,1,8114,16,2004,10,2637,1
1,2622,1,123322.8175,181720.4108,235422,0,2,1,1,30208,14,0,0,2629,1
0,2623,2,353243.5711,49318.55944,7456,0,1,1,1,0,0,0,0,2635,0
0,2624,2,325752.4439,20834.70106,33604,0,3,1,1,13619,16,0,0,2633,0
0,2625,2,336042.1642,33277.02203,24803,0,1,1,1,0,0,0,0,2623,0
0,2626,2,302406.7129,13513.0756,58411,0,1,1,1,2500,1,0,0,2619,1
0,2627,2,357330.89,53165.18109,3273,0,1,1,1,500,1,0,0,2749,0
0,2628,2,332054.9706,28808.05765,28480,0,1,1,1,2644,6,0,0,2628,0
0,2629,2,313890.8433,14247.45229,46706,0,1,1,1,3344,16,0,0,2609,0
0,2630,2,258937.6952,49383.02194,102230,0,1,1,1,3406,5,500,1,2620,0
0,2631,2,348634.7624,44916.16813,12096,0,1,1,1,50,1,50,1,2607,0
0,2632,2,242906.2373,65279.15697,118487,0,1,1,1,3388,14,0,0,2592,0
0,2633,2,339606.8496,35202.11544,20518,0,2,1,1,5580,10,0,0,2600,0
0,2634,2,354259.2084,50081.28808,6280,0,1,1,1,1220,6,200,2,2578,1
0,2635,2,349034.2568,45306.6033,11700,0,1,1,1,0,0,0,0,2585,0
0,2636,2,359255.2675,54316.31585,391,0,1,1,1,9000,1,0,0,2581,1
0,2637,2,283080.917,28422.81152,78305,733,1,1,1,130,3,0,0,2580,0
0,2638,2,216593.7805,91680.79258,145214,1692,1,1,1,3500,4,500,1,2560,1
0,2639,2,221101.7917,97107.69897,137760,0,5,1,1,64949,13,0,0,2580,0
0,2640,2,269346.1458,43704.13833,88563,0,4,1,1,42410,27,0,0,2567,0
0,2641,2,335106.0247,32444.2298,25748,0,1,1,1,0,0,0,0,2566,0
0,2642,2,331248.6543,29707.56332,27102,0,3,1,1,27102,9,0,0,2563,0
